index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Fast Food_Count,Universities_Count,Schools_Count,Kindergartens_Count,Hospitals_Count,Pharmacies_Count,Clinics_Count,Malls_Count,Supermarkets_Count,Banks_Count,Fitness Centres_Count,Swimming Pools_Count,Parks_Count,Bus Stops_Count,Restaurants_dist,Fast Food_dist,Universities_dist,Schools_dist,Kindergartens_dist,Hospitals_dist,Pharmacies_dist,Clinics_dist,Malls_dist,Supermarkets_dist,Banks_dist,Fitness Centres_dist,Swimming Pools_dist,Parks_dist,Bus Stops_dist
More + (Tipo x02),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,3,74.81,528609.0,45,8,1,23,43,1,21,9,1,1,13,2,0,0,17,0.9619828627294571,0.5738263207508406,0.6114693551466641,0.5935615686266031,0.9886483564188904,0.9023062207382764,0.8111542027689886,0.33200131689675744,0.7830689494189682,0.9467366225896489,0.9666831700646299,0.9137915325053338,,,0.9582695451811596
More + (Tipo x03-2),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,1,41.7,281425.0,45,8,1,23,43,1,21,9,1,1,13,2,0,0,17,0.9619828627294571,0.5738263207508406,0.6114693551466641,0.5935615686266031,0.9886483564188904,0.9023062207382764,0.8111542027689886,0.33200131689675744,0.7830689494189682,0.9467366225896489,0.9666831700646299,0.9137915325053338,,,0.9582695451811596
More + (Tipo x04-2),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,3,72.9,464237.0,45,8,1,23,43,1,21,9,1,1,13,2,0,0,17,0.9619828627294571,0.5738263207508406,0.6114693551466641,0.5935615686266031,0.9886483564188904,0.9023062207382764,0.8111542027689886,0.33200131689675744,0.7830689494189682,0.9467366225896489,0.9666831700646299,0.9137915325053338,,,0.9582695451811596
More + (Duplex 01),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,duplex,3,116.5,783781.0,45,8,1,23,43,1,21,9,1,1,13,2,0,0,17,0.9619828627294571,0.5738263207508406,0.6114693551466641,0.5935615686266031,0.9886483564188904,0.9023062207382764,0.8111542027689886,0.33200131689675744,0.7830689494189682,0.9467366225896489,0.9666831700646299,0.9137915325053338,,,0.9582695451811596
More + (Duplex 02),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,duplex,3,135.6,898350.0,45,8,1,23,43,1,21,9,1,1,13,2,0,0,17,0.9619828627294571,0.5738263207508406,0.6114693551466641,0.5935615686266031,0.9886483564188904,0.9023062207382764,0.8111542027689886,0.33200131689675744,0.7830689494189682,0.9467366225896489,0.9666831700646299,0.9137915325053338,,,0.9582695451811596
VIDAL 140 (FLAT),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,1,85.9,628211.0,188,28,0,14,29,0,31,7,5,4,15,9,0,0,31,0.881578384464054,0.536780167671264,,0.9155562384003776,0.9268016803573514,,0.7740027233471103,0.5458803524004291,0.9821251319229568,0.9157307210913593,0.8891832124105463,0.9295422822300025,,,0.5336016686379217
VIDAL 140 (TIPO 1),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,3,91.25,699000.0,188,28,0,14,29,0,31,7,5,4,15,9,0,0,31,0.881578384464054,0.536780167671264,,0.9155562384003776,0.9268016803573514,,0.7740027233471103,0.5458803524004291,0.9821251319229568,0.9157307210913593,0.8891832124105463,0.9295422822300025,,,0.5336016686379217
VIDAL 140 (TIPO 4),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,1,71.18,539340.0,188,28,0,14,29,0,31,7,5,4,15,9,0,0,31,0.881578384464054,0.536780167671264,,0.9155562384003776,0.9268016803573514,,0.7740027233471103,0.5458803524004291,0.9821251319229568,0.9157307210913593,0.8891832124105463,0.9295422822300025,,,0.5336016686379217
VIDAL 140 (TIPO 5),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,1,71.89,561630.0,188,28,0,14,29,0,31,7,5,4,15,9,0,0,31,0.881578384464054,0.536780167671264,,0.9155562384003776,0.9268016803573514,,0.7740027233471103,0.5458803524004291,0.9821251319229568,0.9157307210913593,0.8891832124105463,0.9295422822300025,,,0.5336016686379217
VIDAL 140 (TIPO 6),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,3,90.66,735000.0,188,28,0,14,29,0,31,7,5,4,15,9,0,0,31,0.881578384464054,0.536780167671264,,0.9155562384003776,0.9268016803573514,,0.7740027233471103,0.5458803524004291,0.9821251319229568,0.9157307210913593,0.8891832124105463,0.9295422822300025,,,0.5336016686379217
LA PAZ 2173 (5),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,2,60.0,345000.0,6,1,0,18,36,0,0,2,0,0,1,0,0,0,7,0.5611247160370958,0.9247090734172186,,0.22604634992164052,0.35086981103669235,,,0.9160064280709188,,,0.8000765616670628,,,,0.9174509382339858
LA PAZ 2173 (1),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,3,81.0,434685.0,6,1,0,18,36,0,0,2,0,0,1,0,0,0,7,0.5611247160370958,0.9247090734172186,,0.22604634992164052,0.35086981103669235,,,0.9160064280709188,,,0.8000765616670628,,,,0.9174509382339858
LA PAZ 2173 (2),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,3,79.0,399000.0,6,1,0,18,36,0,0,2,0,0,1,0,0,0,7,0.5611247160370958,0.9247090734172186,,0.22604634992164052,0.35086981103669235,,,0.9160064280709188,,,0.8000765616670628,,,,0.9174509382339858
LA PAZ 2173 (2 D + E),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,3,65.0,335000.0,6,1,0,18,36,0,0,2,0,0,1,0,0,0,7,0.5611247160370958,0.9247090734172186,,0.22604634992164052,0.35086981103669235,,,0.9160064280709188,,,0.8000765616670628,,,,0.9174509382339858
LA PAZ 2173 (Dúplex 1D),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,duplex,1,51.0,289975.0,6,1,0,18,36,0,0,2,0,0,1,0,0,0,7,0.5611247160370958,0.9247090734172186,,0.22604634992164052,0.35086981103669235,,,0.9160064280709188,,,0.8000765616670628,,,,0.9174509382339858
Residencial Sukha (1A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,2,58.34,403900.0,30,2,0,10,34,0,27,4,0,0,10,1,1,0,11,0.6458513231026025,0.7401031799002166,,0.09613251944663384,0.10364093870163872,,0.7205640463587374,0.5959376595733625,,,0.4991399575248726,0.7291008230596644,0.8904831731940183,,0.9682183629780591
Residencial Sukha (2A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,3,86.42,597900.0,30,2,0,10,34,0,27,4,0,0,10,1,1,0,11,0.6458513231026025,0.7401031799002166,,0.09613251944663384,0.10364093870163872,,0.7205640463587374,0.5959376595733625,,,0.4991399575248726,0.7291008230596644,0.8904831731940183,,0.9682183629780591
Residencial Sukha (3A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,2,58.48,405900.0,30,2,0,10,34,0,27,4,0,0,10,1,1,0,11,0.6458513231026025,0.7401031799002166,,0.09613251944663384,0.10364093870163872,,0.7205640463587374,0.5959376595733625,,,0.4991399575248726,0.7291008230596644,0.8904831731940183,,0.9682183629780591
Residencial Sukha (2B),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,3,70.61,485900.0,30,2,0,10,34,0,27,4,0,0,10,1,1,0,11,0.6458513231026025,0.7401031799002166,,0.09613251944663384,0.10364093870163872,,0.7205640463587374,0.5959376595733625,,,0.4991399575248726,0.7291008230596644,0.8904831731940183,,0.9682183629780591
Residencial Sukha (3B),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,1,40.63,310900.0,30,2,0,10,34,0,27,4,0,0,10,1,1,0,11,0.6458513231026025,0.7401031799002166,,0.09613251944663384,0.10364093870163872,,0.7205640463587374,0.5959376595733625,,,0.4991399575248726,0.7291008230596644,0.8904831731940183,,0.9682183629780591
Residencial Sukha (4A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,1,35.44,263900.0,30,2,0,10,34,0,27,4,0,0,10,1,1,0,11,0.6458513231026025,0.7401031799002166,,0.09613251944663384,0.10364093870163872,,0.7205640463587374,0.5959376595733625,,,0.4991399575248726,0.7291008230596644,0.8904831731940183,,0.9682183629780591
Checor | Los Lirios (TIPO 2),-12.0816169,-77.0336167,Lince,En planos,flat,2,55.83,399200.0,75,4,2,27,18,0,35,6,0,4,22,0,0,0,35,0.4723306658309213,0.044665713321302654,0.8431714260621812,0.22400180678533183,0.8326841879616028,,0.46260398162904254,0.7159098905449662,,0.22752891444362036,0.25529466755755775,,,,0.770235767710829
Checor | Los Lirios (TIPO 3),-12.0816169,-77.0336167,Lince,En planos,flat,2,46.74,331900.0,75,4,2,27,18,0,35,6,0,4,22,0,0,0,35,0.4723306658309213,0.044665713321302654,0.8431714260621812,0.22400180678533183,0.8326841879616028,,0.46260398162904254,0.7159098905449662,,0.22752891444362036,0.25529466755755775,,,,0.770235767710829
Checor | Los Lirios (TIPO 4),-12.0816169,-77.0336167,Lince,En planos,flat,2,44.8,329100.0,75,4,2,27,18,0,35,6,0,4,22,0,0,0,35,0.4723306658309213,0.044665713321302654,0.8431714260621812,0.22400180678533183,0.8326841879616028,,0.46260398162904254,0.7159098905449662,,0.22752891444362036,0.25529466755755775,,,,0.770235767710829
Checor | Los Lirios (TIPO 5),-12.0816169,-77.0336167,Lince,En planos,flat,2,53.74,385700.0,75,4,2,27,18,0,35,6,0,4,22,0,0,0,35,0.4723306658309213,0.044665713321302654,0.8431714260621812,0.22400180678533183,0.8326841879616028,,0.46260398162904254,0.7159098905449662,,0.22752891444362036,0.25529466755755775,,,,0.770235767710829
New One (101),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,45.97,397896.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (1),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,45.29,369868.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (2),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,65.97,520430.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (3),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,64.85,500786.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (4),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,65.48,554545.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (5),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,65.48,520202.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (6),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,45.79,373952.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (1001),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,41.78,324956.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (1105),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,duplex,3,118.35,894200.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
New One (1106),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,duplex,3,82.85,602964.0,47,3,3,36,24,0,17,8,0,1,9,0,0,0,16,0.2902364399864038,0.9752760868129752,0.43615417321557903,0.9621171287361391,0.2624120718164154,,0.20866313434459732,0.4026338417100877,,0.9823465094843369,0.9615631816454177,,,,0.9613514533461668
Serena (12),-12.092907445876724,-77.08002941622655,San Miguel,En planos,flat,2,92.78,710773.0,26,2,0,16,31,0,12,2,1,1,7,0,0,0,4,0.7583789480319184,0.8930465721804797,,0.8035863411976443,0.9528425304416013,,0.8997928083493363,0.6323514953077376,0.7906020912749558,0.6444855778518549,0.8991331894824961,,,,0.16654185841277372
MUVIN (Departamento tipo X01),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,3,68.12,541950.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
MUVIN (Departamento tipo X02),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,3,67.42,564735.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
MUVIN (Departamento tipo X06),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,2,56.53,504819.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
MUVIN (Departamento tipo X07),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,1,48.46,432197.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
MUVIN (Departamento tipo X08),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,3,63.74,525507.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
MUVIN (Departamento tipo 2001),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,duplex,3,118.31,918219.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
MUVIN (Departamento tipo 2002),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,duplex,3,119.51,909107.0,87,4,1,31,24,0,37,3,0,3,24,0,0,0,29,0.7458236602925166,0.5780053390224502,0.7458419825372932,0.5746491466709172,0.7703354821101849,,0.7813399298384175,0.7666197768370933,,0.7876892359541681,0.7981204474069661,,,,0.20732198222538262
Edificio Sialia (Tipo 8A),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,69.99,487130.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 6),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,65.66,449429.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 8B),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,69.56,477007.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 8C),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,65.79,441618.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 8D),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,60.57,359930.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 101),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,48.89,390719.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 102),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,82.42,602631.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 103),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,64.5,491304.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 104),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,58.68,436571.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 1),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,40.0,295360.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 2),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,57.31,393376.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 3),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,48.95,335993.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 4),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,70.64,487699.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 5),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,66.75,458172.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 206),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,70.97,537087.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
Edificio Sialia (Tipo 7),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,69.77,476669.0,60,10,1,31,29,1,27,7,4,2,18,3,0,0,13,0.6395196244713455,0.8447851954303979,0.3848602305980264,0.6025605673630575,0.895329649781527,0.4239557227290628,0.33304887446053555,0.9743207854791422,0.8255749507925518,0.9056626028079319,0.9059158393568386,0.4241868338264944,,,0.16386829716598697
