Latitude,Longitude,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
-12.0916325,-77.0561863,21,-12.0971335,-77.0587922,4,-12.093954,-77.057591,1,-12.0850544,-77.0547538,12,-12.0881595,-77.0620646,35,-12.094089,-77.059542,1,-12.0877134,-77.0546996,9,-12.093552,-77.05765,7,-12.0860358,-77.0543377,0,0,0,3,-12.0898564,-77.0522111,15,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,12,-12.0948824,-77.0543695
-12.07995105043442,-77.05823040125965,46,-12.0786989,-77.0648851,7,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,27,-12.07486,-77.05383,42,-12.07934,-77.06017,1,-12.0877134,-77.0546996,19,-12.084407,-77.0618114,9,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,0,0.0,0.0,9,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,18,-12.0789129,-77.0571038
-12.08374361497263,-76.97898564166586,30,-12.0857292,-76.9770794,33,-12.0866372,-76.9767057,0,0,0,12,-12.0800658,-76.9864318,13,-12.0786772,-76.9741685,0,0,0,1,-12.0750869,-76.9808526,4,-12.0852047,-76.9772137,0,0,0,2,-12.0849172,-76.9756698,9,-12.0883019,-76.9732431,0,0,0,0,0,0,0,0,0,15,-12.0809806,-76.9861868
-12.127501316980656,-77.02745936242582,181,-12.1324083,-77.0265949,31,-12.1194011,-77.029408,0,0,0,11,-12.1214959,-77.0247565,13,-12.1222026,-77.0327536,0,0,0,20,-12.1214201,-77.0289043,2,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,8,-12.1295635,-77.0223023,24,-12.1200842,-77.0298172,6,-12.1294765,-77.0220782,0,0,0,0,0,0,29,-12.1245747,-77.0296068
-12.0836439,-77.0441778,58,-12.0789386,-77.0490825,3,-12.0841471,-77.0513927,0,0,0,18,-12.07593,-77.04146,29,-12.0768349,-77.0453794,0,0,0,22,-12.0895939,-77.0380328,8,-12.0772823,-77.0384851,0,0,0,1,-12.0817726,-77.0357032,10,-12.082449,-77.035805,0,0,0,0,0,0,0,0,0,9,-12.075003,-77.0459627
-12.1788129,-77.0067524,11,-12.1723567,-77.0130017,7,-12.1764561,-77.0071361,0,0,0,20,-12.181081,-77.0012294,35,-12.176136,-77.0097023,0,0,0,18,-12.1780821,-77.008459,4,-12.1849352,-77.0067185,0,0,0,3,-12.1735816,-77.0126796,8,-12.1726629,-77.0134669,2,-12.1731033,-77.0128688,0,0,0,0,0,0,7,-12.1812344,-77.0121349
-12.070259,-77.0645978,26,-12.0786989,-77.0648851,4,-12.0644787,-77.0672146,0,0,0,23,-12.0641246,-77.059766,54,-12.0641687,-77.0585678,0,0,0,16,-12.0714221,-77.0617858,0,0.0,0.0,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,9,-12.0717417,-77.0619479
-12.0847021,-77.0508069,42,-12.0926921,-77.0469339,4,-12.0841471,-77.0513927,1,-12.0850544,-77.0547538,24,-12.0802085,-77.0584658,37,-12.0891,-77.05389,1,-12.0877134,-77.0546996,19,-12.0916614,-77.0540635,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,3,-12.0898564,-77.0522111,17,-12.0898493,-77.0520036,0,0,0,0,0,0,0,0,0,14,-12.0789129,-77.0571038
-12.096558203473354,-77.02375185675683,34,-12.0888159,-77.0275443,1,-12.0942386,-77.0253448,0,0,0,7,-12.1018458,-77.0210553,17,-12.08905,-77.02764,0,0,0,14,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,2,-12.1037024,-77.0205091,25,-12.0965386,-77.0278828,0,0,0,0,0,0,0,0,0,15,-12.0910404,-77.0255889
-12.0950815,-77.0597209,27,-12.0971335,-77.0587922,2,-12.093954,-77.057591,0,0,0,15,-12.0881595,-77.0620646,29,-12.094089,-77.059542,1,-12.0877134,-77.0546996,12,-12.093552,-77.05765,4,-12.0878251,-77.0550691,0,0,0,2,-12.0898633,-77.053147,7,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,12,-12.0948824,-77.0543695
-12.1130319,-77.0482391,28,-12.1181878,-77.0433679,2,-12.1135619,-77.0457443,0,0,0,0,0.0,0.0,12,-12.110941,-77.0404791,0,0,0,5,-12.1118479,-77.046951,1,-12.1126029,-77.048895,0,0,0,2,-12.1109228,-77.0478345,1,-12.1121004,-77.0470864,0,0,0,0,0,0,0,0,0,9,-12.108257,-77.0534729
-12.068688443522374,-77.06428527832031,24,-12.0719005,-77.062038,5,-12.0644787,-77.0672146,0,0,0,16,-12.0641246,-77.059766,48,-12.0641687,-77.0585678,0,0,0,15,-12.0714221,-77.0617858,0,0.0,0.0,0,0,0,2,-12.0728734,-77.0655359,6,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,8,-12.0717417,-77.0619479
-12.0853621,-77.0155383,24,-12.0851755,-77.022055,3,-12.0839248,-77.0140563,0,0,0,16,-12.0766092,-77.0156973,31,-12.0766138,-77.015696,0,0,0,12,-12.0890297,-77.0231684,5,-12.082536,-77.0233183,0,0,0,1,-12.0842702,-77.0138444,7,-12.0804889,-77.0131391,0,0,0,0,0,0,0,0,0,21,-12.0902343,-77.0175246
-12.105962870880091,-77.01391340858063,25,-12.1020195,-77.0153218,2,-12.1018796,-77.0159813,0,0,0,8,-12.1018458,-77.0210553,16,-12.1027508,-77.0200215,0,0,0,13,-12.1043038,-77.021175,6,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,10,-12.097696,-77.017261,2,-12.1120695,-77.0118156,0,0,0,0,0,0,7,-12.1123234,-77.0074778
-12.0725828,-77.0667323,28,-12.0786989,-77.0648851,4,-12.0644787,-77.0672146,1,-12.0800353,-77.0717016,23,-12.06777,-77.06236,45,-12.06982,-77.06658,0,0,0,15,-12.0714221,-77.0617858,1,-12.0766935,-77.0731206,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,9,-12.0717417,-77.0619479
-12.1200383,-76.9948272,31,-12.1287388,-76.9962647,5,-12.1287114,-76.9958984,0,0,0,11,-12.115048,-77.0003403,29,-12.1280803,-76.9959557,0,0,0,12,-12.1196205,-76.9979942,3,-12.120566,-77.0010466,0,0,0,1,-12.1211489,-76.9878078,10,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,7,-12.11324,-77.0000684
-12.1290718,-77.0178609,40,-12.1287093,-77.026562,5,-12.1296658,-77.0245217,0,0,0,10,-12.1231517,-77.0201028,22,-12.124262,-77.0198657,0,0,0,13,-12.1335541,-77.0177295,1,-12.1203688,-77.0180678,1,-12.1366496,-77.017692,3,-12.1295635,-77.0223023,8,-12.125732,-77.0204333,1,-12.1294765,-77.0220782,0,0,0,0,0,0,14,-12.1279188,-77.0268176
-5.1678671,-80.62803339999999,10,-5.1701921,-80.6267581,1,-5.1702508,-80.6267754,0,0,0,7,-5.1630552,-80.6341554,16,-5.173396,-80.6288007,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
-12.0899201,-77.03640759999999,99,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,23,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,36,-12.0866627,-77.0342726
-12.0949213,-77.0682432,45,-12.0971887,-77.0598728,2,-12.0922554,-77.0705553,0,0,0,22,-12.0943056,-77.0727782,28,-12.094089,-77.059542,0,0,0,15,-12.0913769,-77.0645055,5,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,1,-12.0895002,-77.0752343,9,-12.089293,-77.072632,0,0,0,0,0,0,0,0,0,8,-12.0973026,-77.0742795
-12.1384992,-77.0256485,65,-12.1324083,-77.0265949,10,-12.1411012,-77.0217414,0,0,0,8,-12.1412836,-77.0207987,14,-12.1339344,-77.0250464,0,0,0,3,-12.1325115,-77.028295,0,0.0,0.0,1,-12.1366496,-77.017692,4,-12.132437,-77.02075,4,-12.1344687,-77.0264449,1,-12.1454463,-77.0217035,0,0,0,0,0,0,19,-12.1411243,-77.0233584
-12.0842128,-77.0675432,52,-12.090518,-77.064758,5,-12.0922554,-77.0705553,1,-12.0800353,-77.0717016,26,-12.0881595,-77.0620646,42,-12.07934,-77.06017,0,0,0,23,-12.0829411,-77.0670108,7,-12.0841499,-77.065253,1,-12.0893545,-77.073731,0,0.0,0.0,11,-12.089293,-77.072632,0,0,0,0,0,0,0,0,0,15,-12.0819133,-77.070975
-12.1235511,-76.99115019999999,33,-12.1287388,-76.9962647,1,-12.1287114,-76.9958984,0,0,0,10,-12.125503,-76.998897,26,-12.1280803,-76.9959557,0,0,0,14,-12.1276976,-76.9880306,3,-12.1264805,-76.9879208,0,0,0,1,-12.1211489,-76.9878078,8,-12.1269113,-76.9876531,0,0,0,1,-12.1284972,-76.9984088,0,0,0,3,-12.1286966,-76.9976487
-12.1117704,-76.9971736,22,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,13,-12.1075224,-76.9952306,24,-12.1083867,-76.990481,0,0,0,15,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,1,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,18,-12.1114701,-76.9982688
-12.1161282,-77.0315061,204,-12.1138226,-77.0373902,32,-12.1101729,-77.037532,0,0,0,13,-12.1214959,-77.0247565,25,-12.1222026,-77.0327536,0,0,0,33,-12.1188575,-77.0349301,8,-12.1245663,-77.0300016,6,-12.1229297,-77.0322474,4,-12.1224729,-77.0269331,17,-12.1104707,-77.0363375,10,-12.1086541,-77.0353541,0,0,0,0,0,0,31,-12.1117939,-77.0333181
-12.1778141,-76.9999883,16,-12.1706978,-76.998378,8,-12.1732554,-76.9926023,0,0,0,34,-12.181081,-77.0012294,39,-12.1729998,-77.0068001,0,0,0,15,-12.1811805,-76.9929293,1,-12.182257,-76.9991142,0,0,0,2,-12.1728213,-76.9926674,5,-12.1726451,-76.9924919,1,-12.1744584,-77.0085235,0,0,0,0,0,0,8,-12.1834771,-77.0002932
-12.0748933,-77.0411692,58,-12.0789386,-77.0490825,4,-12.072352,-77.0486189,3,-12.0743421,-77.0358044,36,-12.0702948,-77.0478359,25,-12.0715836,-77.0392941,0,0,0,20,-12.0740443,-77.0497036,8,-12.0772823,-77.0384851,1,-12.0759995,-77.0499813,2,-12.0817726,-77.0357032,12,-12.0739331,-77.0486323,1,-12.0731566,-77.0492255,0,0,0,0,0,0,16,-12.075003,-77.0459627
-12.0782561,-77.1012282,8,-12.0789013,-77.1076297,1,-12.080244,-77.0945509,0,0,0,24,-12.0794409,-77.1041442,45,-12.0781729,-77.1040987,0,0,0,1,-12.0786667,-77.0940683,2,-12.0781777,-77.0951455,0,0,0,0,0.0,0.0,6,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
-12.0597544,-77.0535185,41,-12.0664889,-77.0474377,2,-12.0661348,-77.0474055,0,0,0,38,-12.05777,-77.04747,46,-12.0627825,-77.0537,0,0,0,17,-12.0637569,-77.0597449,2,-12.0551904,-77.049143,3,-12.0674383,-77.0507454,1,-12.0657587,-77.0485241,11,-12.05784,-77.060241,0,0,0,0,0,0,0,0,0,2,-12.055644,-77.05794
-12.0495524,-77.05183269999999,51,-12.0435741,-77.0490267,0,0.0,0.0,0,0,0,21,-12.05629,-77.04772,25,-12.05126,-77.05086,0,0,0,18,-12.0498841,-77.0500065,2,-12.0551904,-77.049143,0,0,0,0,0.0,0.0,12,-12.0483087,-77.0577357,1,-12.047389,-77.0504015,0,0,0,0,0,0,2,-12.055644,-77.05794
-12.0926897,-77.027452,66,-12.0888159,-77.0275443,4,-12.0942386,-77.0253448,0,0,0,10,-12.0853328,-77.030534,11,-12.08905,-77.02764,0,0,0,17,-12.0967601,-77.0233281,3,-12.0930776,-77.0239592,0,0,0,2,-12.0967852,-77.0230856,26,-12.0930391,-77.0334285,0,0,0,0,0,0,0,0,0,30,-12.0910404,-77.0255889
-12.1112499004877,-77.04749999763371,30,-12.1181878,-77.0433679,4,-12.1135619,-77.0457443,0,0,0,1,-12.1036377,-77.0465939,14,-12.110941,-77.0404791,0,0,0,7,-12.1097862,-77.0389009,2,-12.1068576,-77.0551049,0,0,0,2,-12.1109228,-77.0478345,7,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,8,-12.108257,-77.0534729
-12.0910776,-77.0416679,55,-12.0968653,-77.0351911,2,-12.0972315,-77.036005,0,0,0,17,-12.0830568,-77.0421147,22,-12.0889889,-77.0455593,0,0,0,24,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,1,-12.0898824,-77.0350312,21,-12.0930391,-77.0334285,0,0,0,0,0,0,1,-12.0918441,-77.0366333,24,-12.0866627,-77.0342726
-12.0903598,-77.0657035,51,-12.0971887,-77.0598728,3,-12.093954,-77.057591,0,0,0,30,-12.0881595,-77.0620646,33,-12.094089,-77.059542,0,0,0,21,-12.0829411,-77.0670108,8,-12.0841499,-77.065253,1,-12.0893545,-77.073731,0,0.0,0.0,11,-12.093382,-77.058073,0,0,0,0,0,0,0,0,0,14,-12.0981121,-77.0690006
-12.076637889308405,-77.03579586800156,60,-12.0789883,-77.0289479,2,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,20,-12.0715836,-77.0392941,0,0,0,25,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,20,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,25,-12.0722032,-77.0281492
-12.1191429,-77.00485929999999,26,-12.1114807,-77.0021598,5,-12.1115881,-77.0064683,0,0,0,17,-12.1230955,-77.0054741,34,-12.1230225,-77.0055278,0,0,0,17,-12.1114743,-77.0019579,5,-12.1277091,-77.0076635,0,0,0,0,0.0,0.0,7,-12.1270283,-77.0021101,1,-12.1208161,-77.0108291,0,0,0,0,0,0,12,-12.11324,-77.0000684
-12.114585710544944,-77.03189494448505,175,-12.1138226,-77.0373902,31,-12.1101729,-77.037532,0,0,0,11,-12.1143685,-77.0277215,30,-12.1222026,-77.0327536,0,0,0,33,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,6,-12.1229297,-77.0322474,2,-12.1228117,-77.0322008,13,-12.1104707,-77.0363375,9,-12.1086541,-77.0353541,0,0,0,0,0,0,30,-12.1117939,-77.0333181
-12.1192905,-77.0393519,115,-12.1138226,-77.0373902,15,-12.1207589,-77.0302869,0,0,0,4,-12.1183172,-77.034601,18,-12.1222026,-77.0327536,0,0,0,15,-12.1188575,-77.0349301,4,-12.1194135,-77.0301643,2,-12.1229297,-77.0322474,2,-12.1228117,-77.0322008,4,-12.119286,-77.0356715,5,-12.1185797,-77.0326176,0,0,0,0,0,0,14,-12.1186262,-77.0371148
-12.115354968790566,-77.03758365755748,122,-12.1138226,-77.0373902,18,-12.1101729,-77.037532,0,0,0,6,-12.1183172,-77.034601,25,-12.1222026,-77.0327536,0,0,0,22,-12.1097862,-77.0389009,5,-12.1194135,-77.0301643,1,-12.1196535,-77.0372316,1,-12.1119591,-77.0372658,15,-12.1065672,-77.0391485,6,-12.1086541,-77.0353541,0,0,0,0,0,0,22,-12.1117939,-77.0333181
-12.0852268,-77.043916,57,-12.0856567,-77.0349593,2,-12.0841471,-77.0513927,0,0,0,18,-12.0811567,-77.0370927,29,-12.0768349,-77.0453794,0,0,0,23,-12.0856343,-77.0347222,3,-12.0771981,-77.0400213,0,0,0,1,-12.0817726,-77.0357032,17,-12.082449,-77.035805,0,0,0,0,0,0,0,0,0,10,-12.0821861,-77.0453628
-12.1294347,-77.0025179,27,-12.1287388,-76.9962647,3,-12.1287114,-76.9958984,0,0,0,11,-12.1230955,-77.0054741,30,-12.1230225,-77.0055278,0,0,0,20,-12.1278543,-77.0092812,3,-12.1277091,-77.0076635,0,0,0,2,-12.1380772,-77.0016148,10,-12.1270283,-77.0021101,0,0,0,1,-12.1284972,-76.9984088,0,0,0,8,-12.1286966,-76.9976487
-12.131536855600812,-77.00102819873015,30,-12.1287388,-76.9962647,3,-12.1287114,-76.9958984,0,0,0,13,-12.127142,-77.0086443,34,-12.1269,-77.006,0,0,0,20,-12.1399002,-76.9994828,2,-12.1277091,-77.0076635,0,0,0,2,-12.1380772,-77.0016148,10,-12.1270283,-77.0021101,0,0,0,1,-12.1284972,-76.9984088,0,0,0,6,-12.1286966,-76.9976487
-12.07210452047598,-77.06962609343464,27,-12.0786989,-77.0648851,5,-12.0644787,-77.0672146,1,-12.0800353,-77.0717016,19,-12.07602,-77.0777,35,-12.06982,-77.06658,0,0,0,15,-12.0714221,-77.0617858,1,-12.0766935,-77.0731206,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,0,0,0,0,0,0,0,0,0,11,-12.0717006,-77.0785319
-12.1267497,-77.0255474,191,-12.1324083,-77.0265949,32,-12.1194011,-77.029408,0,0,0,10,-12.1214959,-77.0247565,15,-12.1222026,-77.0327536,0,0,0,22,-12.1214201,-77.0289043,2,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,8,-12.1295635,-77.0223023,26,-12.1200842,-77.0298172,5,-12.1294765,-77.0220782,0,0,0,0,0,0,30,-12.1245747,-77.0296068
-12.107221696946526,-76.99606775572894,18,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,13,-12.1075224,-76.9952306,18,-12.1083867,-76.990481,0,0,0,14,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,3,-12.1102677,-77.0021214,12,-12.1120132,-76.9909475,1,-12.103115,-77.0012299,0,0,0,0,0,0,20,-12.1114701,-76.9982688
-12.1109976,-76.97857350000001,6,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,20,-12.1101184,-76.9699013,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
-12.076121712347602,-77.06817371408746,24,-12.0786989,-77.0648851,3,-12.0769162,-77.0625689,1,-12.0800353,-77.0717016,22,-12.0724726,-77.0598771,41,-12.06982,-77.06658,0,0,0,14,-12.0829411,-77.0670108,2,-12.0841499,-77.065253,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,0,0,0,0,0,0,0,0,0,14,-12.0819133,-77.070975
-11.9302364,-77.0706433,38,-11.9300621,-77.0680935,0,0.0,0.0,0,0,0,25,-11.9355301,-77.0780512,25,-11.9257836,-77.0649993,0,0,0,18,-11.9375304,-77.0728392,3,-11.9339123,-77.0745049,0,0,0,1,-11.9370865,-77.0649057,6,-11.9379588,-77.0722901,1,-11.9362488,-77.0764473,0,0,0,0,0,0,7,-11.9301586,-77.0723226
-12.083124638547416,-77.05339550367809,48,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,21,-12.07486,-77.05383,36,-12.0891,-77.05389,1,-12.0877134,-77.0546996,17,-12.0916614,-77.0540635,8,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,3,-12.0898564,-77.0522111,10,-12.0745958,-77.0504919,0,0,0,0,0,0,0,0,0,20,-12.0789129,-77.0571038
-12.0738104442618,-77.0329896725017,47,-12.0789883,-77.0289479,1,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,32,-12.07593,-77.04146,18,-12.0715836,-77.0392941,0,0,0,21,-12.074159,-77.0416889,8,-12.0673621,-77.0289198,0,0,0,3,-12.0817726,-77.0357032,17,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,26,-12.0722032,-77.0281492
-12.1442819,-77.0145915,70,-12.1467585,-77.0223185,11,-12.1411012,-77.0217414,0,0,0,25,-12.1412836,-77.0207987,39,-12.1397423,-77.0144785,0,0,0,12,-12.1490432,-77.0208849,2,-12.145857,-77.0195902,1,-12.1366496,-77.017692,0,0.0,0.0,4,-12.14552,-77.0216895,1,-12.1454463,-77.0217035,0,0,0,0,0,0,9,-12.1492774,-77.020812
-12.121357906185656,-76.9860847266228,19,-12.1220869,-76.9926445,0,0.0,0.0,0,0,0,7,-12.1247948,-76.9791983,24,-12.1245,-76.9806,0,0,0,12,-12.1276976,-76.9880306,3,-12.1264805,-76.9879208,0,0,0,2,-12.1205839,-76.9776401,10,-12.1142676,-76.9911303,0,0,0,0,0,0,0,0,0,2,-12.1226187,-76.9772701
-12.0728997,-77.0666018,24,-12.0786989,-77.0648851,4,-12.0644787,-77.0672146,1,-12.0800353,-77.0717016,23,-12.06777,-77.06236,47,-12.06982,-77.06658,0,0,0,15,-12.0714221,-77.0617858,1,-12.0766935,-77.0731206,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,9,-12.0717417,-77.0619479
-12.0885397,-77.0615928,34,-12.0971887,-77.0598728,2,-12.093954,-77.057591,1,-12.0850544,-77.0547538,34,-12.0881595,-77.0620646,42,-12.094089,-77.059542,1,-12.0877134,-77.0546996,13,-12.0829411,-77.0670108,9,-12.0860358,-77.0543377,0,0,0,2,-12.0898633,-77.053147,8,-12.093382,-77.058073,0,0,0,0,0,0,0,0,0,16,-12.0923712,-77.0545094
-12.126585,-77.03057489999999,195,-12.1324083,-77.0265949,31,-12.1194011,-77.029408,0,0,0,11,-12.1214959,-77.0247565,10,-12.1222026,-77.0327536,0,0,0,21,-12.1188575,-77.0349301,4,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,7,-12.1295635,-77.0223023,25,-12.1200842,-77.0298172,8,-12.1294765,-77.0220782,0,0,0,0,0,0,29,-12.1245747,-77.0296068
-12.0773752,-77.0662037,28,-12.0786989,-77.0648851,3,-12.0769162,-77.0625689,1,-12.0800353,-77.0717016,28,-12.0724726,-77.0598771,47,-12.06982,-77.06658,0,0,0,16,-12.0829411,-77.0670108,4,-12.0841499,-77.065253,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,21,-12.0819133,-77.070975
-12.090164099540369,-77.08156933540663,29,-12.0925783,-77.0730625,4,-12.0821108,-77.0821428,0,0,0,20,-12.0850844,-77.0856748,43,-12.0854393,-77.0881665,0,0,0,13,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,5,-12.089293,-77.072632,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
-12.1266829,-76.98284079999999,33,-12.1299062,-76.9830927,3,-12.1311626,-76.9831667,0,0,0,10,-12.1247948,-76.9791983,27,-12.1245,-76.9806,0,0,0,16,-12.1328643,-76.9832416,4,-12.1303693,-76.9810708,0,0,0,5,-12.1268803,-76.9752005,12,-12.120817,-76.977274,0,0,0,0,0,0,0,0,0,8,-12.1226371,-76.9768759
-12.0808477,-77.04974519999999,52,-12.0789386,-77.0490825,9,-12.0726808,-77.050183,1,-12.0850544,-77.0547538,25,-12.07486,-77.05383,36,-12.0772362,-77.0576784,1,-12.0877134,-77.0546996,19,-12.0740443,-77.0497036,8,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,17,-12.0739331,-77.0486323,2,-12.0735357,-77.0505589,0,0,0,0,0,0,15,-12.075003,-77.0459627
-12.0729067,-77.06636259999999,25,-12.0786989,-77.0648851,4,-12.0644787,-77.0672146,1,-12.0800353,-77.0717016,23,-12.06777,-77.06236,46,-12.06982,-77.06658,0,0,0,15,-12.0714221,-77.0617858,1,-12.0766935,-77.0731206,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,9,-12.0717417,-77.0619479
-12.0785636,-77.0576182,51,-12.0786989,-77.0648851,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,27,-12.07486,-77.05383,44,-12.0708383,-77.0555813,0,0,0,23,-12.0714221,-77.0617858,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,0,0.0,0.0,9,-12.0770975,-77.064577,2,-12.0735357,-77.0505589,0,0,0,0,0,0,18,-12.0723751,-77.0514809
-12.0574916,-77.0658071,13,-12.058446,-77.0674734,4,-12.0644787,-77.0672146,0,0,0,13,-12.0641246,-77.059766,27,-12.06181,-77.05791,0,0,0,6,-12.0637569,-77.0597449,0,0.0,0.0,0,0,0,0,0.0,0.0,5,-12.05784,-77.060241,0,0,0,0,0,0,0,0,0,4,-12.0593904,-77.074744
-12.0800731,-77.0551196,44,-12.0789386,-77.0490825,8,-12.0726808,-77.050183,1,-12.0850544,-77.0547538,25,-12.07486,-77.05383,43,-12.0713724,-77.0533525,1,-12.0877134,-77.0546996,20,-12.084407,-77.0618114,9,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,12,-12.0739331,-77.0486323,1,-12.0735357,-77.0505589,0,0,0,0,0,0,16,-12.0723751,-77.0514809
-12.07159987543148,-77.05784260004086,45,-12.0719005,-77.062038,6,-12.0726808,-77.050183,0,0,0,30,-12.06504,-77.05365,52,-12.0641687,-77.0585678,1,-12.071483,-77.0498354,26,-12.0714221,-77.0617858,2,-12.0780341,-77.0535756,3,-12.0674383,-77.0507454,2,-12.0728734,-77.0655359,14,-12.0770975,-77.064577,3,-12.0735357,-77.0505589,0,0,0,0,0,0,17,-12.0723751,-77.0514809
-12.1082176,-77.03357179999999,68,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,10,-12.1143685,-77.0277215,25,-12.1140892,-77.0328161,0,0,0,16,-12.1097862,-77.0389009,4,-12.102643,-77.03747,0,0,0,2,-12.1081486,-77.0248539,18,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,18,-12.1117939,-77.0333181
-12.0675196,-77.0708145,22,-12.0590046,-77.0724498,4,-12.0672401,-77.0776095,0,0,0,18,-12.06777,-77.06236,42,-12.06982,-77.06658,0,0,0,10,-12.0723429,-77.0643217,1,-12.0698105,-77.0793665,0,0,0,2,-12.0728734,-77.0655359,3,-12.0695449,-77.07954,0,0,0,0,0,0,0,0,0,11,-12.0717006,-77.0785319
