link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,TORRE PAINO,-12.1027396,-77.0239488,"Avenida Aramburú 668, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X07-A,Pisos: Entre 7 al 21,2,80.70 m2,"S/ 609,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,TORRE PAINO,-12.1027396,-77.0239488,"Avenida Aramburú 668, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X07-B,Pisos: Entre 6 al 22,2,79.02 m2,"S/ 604,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,TORRE PAINO,-12.1027396,-77.0239488,"Avenida Aramburú 668, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X08,"Pisos: 17, 19, 20, 21, 22",1,43.00 m2,"S/ 391,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,TORRE PAINO,-12.1027396,-77.0239488,"Avenida Aramburú 668, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X09,Pisos: Entre 9 al 22,2,58.40 m2,"S/ 452,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,TORRE PAINO,-12.1027396,-77.0239488,"Avenida Aramburú 668, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X10,Pisos: Entre 3 al 22,2,66.54 m2,"S/ 460,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,TORRE PAINO,-12.1027396,-77.0239488,"Avenida Aramburú 668, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X11,Pisos: Entre 6 al 22,2,58.51 m2,"S/ 443,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,CALLE FELIPE DURAND 153
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796131,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 5,Piso: 1,3,72.15 m2,"S/ 580,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796131,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 7,Piso: 1,3,68.69 m2,"S/ 535,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796131,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 1,"Pisos: 2, 5, 7, 8, 9",3,76.25 m2,"S/ 625,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796131,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 2,Pisos: 7 y 8,3,71.71 m2,"S/ 585,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796131,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 4,Piso: 2,2,55.57 m2,"S/ 435,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796131,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",,TIPO 4,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,General Ramón Pizarro 430
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",flat,X01,Piso: 9,3,80.02 m2,"S/ 642,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",flat,X02,"Pisos: 4, 5, 6, 7, 8",2,75.01 m2,"S/ 540,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",flat,X03-A,"Pisos: 2, 3, 4, 9",2,67.53 m2,"S/ 480,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",flat,X03-B,"Pisos: 5, 6, 7, 8, 10",2,75.33 m2,"S/ 485,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",flat,X04,Piso: 10,3,78.88 m2,"S/ 600,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",,X04,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",,X04,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",,X04,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",,X04,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria,Av Javier Prado Este 1035
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria,Park Prado,-12.090106399953376,-77.02012972487617,Av Javier Prado Este 1035,La Victoria,En construcción,"31 de Julio, 2026",BBVA,"['Gimnasio', 'Karaoke', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sauna', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X03,Piso: 20,3,73.29 m2,"S/ 561,142"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria,Park Prado,-12.090106399953376,-77.02012972487617,Av Javier Prado Este 1035,La Victoria,En construcción,"31 de Julio, 2026",BBVA,"['Gimnasio', 'Karaoke', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sauna', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X04,Piso: 7,3,77.50 m2,"S/ 569,565"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria,Park Prado,-12.090106399953376,-77.02012972487617,Av Javier Prado Este 1035,La Victoria,En construcción,"31 de Julio, 2026",BBVA,"['Gimnasio', 'Karaoke', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sauna', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X11,Pisos: Entre 3 al 33,3,68.13 m2,"S/ 451,651"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria,Park Prado,-12.090106399953376,-77.02012972487617,Av Javier Prado Este 1035,La Victoria,En construcción,"31 de Julio, 2026",BBVA,"['Gimnasio', 'Karaoke', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sauna', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X12,Piso: 2,3,67.58 m2,"S/ 446,387"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2083-bolognesi-373-miraflores-lima-lima-tale-inmobiliaria,CALLE BOLOGNESI 373
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2083-bolognesi-373-miraflores-lima-lima-tale-inmobiliaria,BOLOGNESI 373,-12.1218298,-77.0357842,CALLE BOLOGNESI 373,Miraflores,Entrega inmediata,"31 de Diciembre, 2022",Banco BCP,"['Lobby', 'Terraza', 'Otros']",903,X12,Piso: 9,3,137.00 m2,"$ 338,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,Av. Andrés Aramburú 962
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,Edificio Nitoa 4,-12.1022439,-77.020318,Av. Andrés Aramburú 962,Surquillo,En construcción,"31 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Techo Panorámico', 'Zona de Parrillas']",flat,TIPO 1,Pisos: Entre 3 al 20,3,66.41 m2,"S/ 500,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,Edificio Nitoa 4,-12.1022439,-77.020318,Av. Andrés Aramburú 962,Surquillo,En construcción,"31 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Techo Panorámico', 'Zona de Parrillas']",flat,TIPO 2,Pisos: Entre 4 al 20,3,65.64 m2,"S/ 458,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,Edificio Nitoa 4,-12.1022439,-77.020318,Av. Andrés Aramburú 962,Surquillo,En construcción,"31 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Techo Panorámico', 'Zona de Parrillas']",flat,TIPO 3,"Pisos: 15, 18, 20",2,50.55 m2,"S/ 400,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,Edificio Nitoa 4,-12.1022439,-77.020318,Av. Andrés Aramburú 962,Surquillo,En construcción,"31 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Techo Panorámico', 'Zona de Parrillas']",flat,TIPO 4,Piso: 2,2,61.45 m2,"S/ 480,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,JR BARTOLOME HERRERA 250 LINCE
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,1A,Piso: 2,1,46.00 m2,"S/ 364,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,1B,Piso: 1,1,61.00 m2,"S/ 399,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,1,Pisos: Entre 3 al 14,3,70.00 m2,"S/ 458,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,4,Pisos: Entre 1 al 14,3,67.00 m2,"S/ 425,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,2,Pisos: Entre 2 al 14,3,74.00 m2,"S/ 479,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,3,Pisos: Entre 2 al 15,2,55.00 m2,"S/ 356,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",,3,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",,3,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",,3,,,,
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Jr. Estados Unidos 405 - Jesús María
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 204,Piso: 2,2,79.38 m2,"S/ 642,348"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 1,Pisos: Entre 3 al 17,3,78.36 m2,"S/ 609,444"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 2,Pisos: Entre 3 al 17,2,69.95 m2,"S/ 531,620"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 3,Pisos: Entre 2 al 11,1,41.92 m2,"S/ 337,037"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 4,Pisos: Entre 3 al 13,3,74.53 m2,"S/ 578,353"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 1402,Piso: 14,2,71.14 m2,"S/ 549,201"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 1403,Piso: 14,3,112.69 m2,"S/ 919,977"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 1603,Piso: 16,3,72.88 m2,"S/ 585,955"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,Edificio Urbanzen,-12.0810837,-77.054341,Jr. Estados Unidos 405 - Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 1703,Piso: 17,3,72.88 m2,"S/ 583,040"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario,"""Av. Tomas Valle C/ Av. Próceres Urbanización Antares Manzana N Lotes 50 y 51, distrito de San Martin de Porres"""
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario,RESIDENCIAL LOS PROCERES,-12.011833126803893,-77.08699822092414,"Av. Tomas Valle C/ Av. Próceres Urbanización Antares Manzana N Lotes 50 y 51, distrito de San Martin de Porres",San Martin De Porres,Entrega inmediata,"30 de Septiembre, 2020",Financiamiento Propio,"['Minimarket', 'Otros']",flat,TIPO B,Pisos: 6 y 7,2,79.56 m2,"$ 84,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario,RESIDENCIAL LOS PROCERES,-12.011833126803893,-77.08699822092414,"Av. Tomas Valle C/ Av. Próceres Urbanización Antares Manzana N Lotes 50 y 51, distrito de San Martin de Porres",San Martin De Porres,Entrega inmediata,"30 de Septiembre, 2020",Financiamiento Propio,"['Minimarket', 'Otros']",flat,TIPO C,Pisos: 6 y 7,3,71.74 m2,"$ 76,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario,RESIDENCIAL LOS PROCERES,-12.011833126803893,-77.08699822092414,"Av. Tomas Valle C/ Av. Próceres Urbanización Antares Manzana N Lotes 50 y 51, distrito de San Martin de Porres",San Martin De Porres,Entrega inmediata,"30 de Septiembre, 2020",Financiamiento Propio,"['Minimarket', 'Otros']",flat,TIPO E,Piso: 7,3,158.00 m2,"$ 120,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,Av. José Pardo 669 Miraflores
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 1-A,"Pisos: 3, 4, 5, 15, 21",1,40.50 m2,"S/ 485,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 2-A,Pisos: Entre 2 al 20,2,59.50 m2,"S/ 656,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 3-A,"Pisos: 4, 5, 6, 8",1,41.50 m2,"S/ 493,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 4-A,"Pisos: 2, 5, 6, 7",1,37.50 m2,"S/ 427,000"
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 5-A,Piso: 2,1,36.50 m2,"S/ 429,000"
