index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
BENAVIDES 1130 (Tipo 2-D),-12.1260466,-77.02076629999999,Miraflores,En construcción,flat,2,70.4,815000.0,109,-12.1324083,-77.0265949,12,-12.1219344,-77.0289286,0,0,0,13,-12.1214959,-77.0247565,23,-12.124262,-77.0198657,0,0,0,17,-12.1335541,-77.0177295,2,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,4,-12.1295635,-77.0223023,19,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,19,-12.1245747,-77.0296068
BENAVIDES 1130 (Tipo 3-E),-12.1260466,-77.02076629999999,Miraflores,En construcción,flat,1,41.91,492000.0,109,-12.1324083,-77.0265949,12,-12.1219344,-77.0289286,0,0,0,13,-12.1214959,-77.0247565,23,-12.124262,-77.0198657,0,0,0,17,-12.1335541,-77.0177295,2,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,4,-12.1295635,-77.0223023,19,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,19,-12.1245747,-77.0296068
BENAVIDES 1130 (Tipo 7-D),-12.1260466,-77.02076629999999,Miraflores,En construcción,flat,2,68.88,699000.0,109,-12.1324083,-77.0265949,12,-12.1219344,-77.0289286,0,0,0,13,-12.1214959,-77.0247565,23,-12.124262,-77.0198657,0,0,0,17,-12.1335541,-77.0177295,2,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,4,-12.1295635,-77.0223023,19,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,19,-12.1245747,-77.0296068
BENAVIDES 1130 (Tipo 207),-12.1260466,-77.02076629999999,Miraflores,En construcción,flat,2,71.06,690000.0,109,-12.1324083,-77.0265949,12,-12.1219344,-77.0289286,0,0,0,13,-12.1214959,-77.0247565,23,-12.124262,-77.0198657,0,0,0,17,-12.1335541,-77.0177295,2,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,4,-12.1295635,-77.0223023,19,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,19,-12.1245747,-77.0296068
BENAVIDES 1130 (Tipo 2-A),-12.1260466,-77.02076629999999,Miraflores,En construcción,flat,1,40.14,485000.0,109,-12.1324083,-77.0265949,12,-12.1219344,-77.0289286,0,0,0,13,-12.1214959,-77.0247565,23,-12.124262,-77.0198657,0,0,0,17,-12.1335541,-77.0177295,2,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,4,-12.1295635,-77.0223023,19,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,19,-12.1245747,-77.0296068
BENAVIDES 1130 (Tipo 1-B),-12.1260466,-77.02076629999999,Miraflores,En construcción,flat,2,57.53,626000.0,109,-12.1324083,-77.0265949,12,-12.1219344,-77.0289286,0,0,0,13,-12.1214959,-77.0247565,23,-12.124262,-77.0198657,0,0,0,17,-12.1335541,-77.0177295,2,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,4,-12.1295635,-77.0223023,19,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,19,-12.1245747,-77.0296068
TOSCANA (TIPO F),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,65.57,589402.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO G),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,67.8,598723.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO J),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,3,99.65,957742.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO K),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,3,113.99,1069588.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO L),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,3,96.61,911083.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO O),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,62.57,564974.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO P),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,62.57,564974.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO Q),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,55.32,502986.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO R),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,56.33,511622.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO N1),-12.0902366,-77.0357975,Lince,Entrega inmediata,flat,2,55.25,502388.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO S),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,3,132.26,1062224.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO T),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,2,106.1,788754.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO U),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,3,118.15,895674.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO V),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,1,109.67,787849.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO W),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,3,135.08,1069577.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO A-1),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,3,129.26,901692.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO B-1),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,3,129.26,901692.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO C-1),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,2,112.33,795469.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
TOSCANA (TIPO D-1),-12.0902366,-77.0357975,Lince,Entrega inmediata,duplex,2,111.16,825298.0,104,-12.0888159,-77.0275443,4,-12.0972315,-77.036005,0,0,0,18,-12.08363,-77.03354,16,-12.08905,-77.02764,0,0,0,35,-12.0856343,-77.0347222,2,-12.0812493,-77.0353845,0,0,0,2,-12.0817726,-77.0357032,20,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,37,-12.0866627,-77.0342726
Buena Vista 211 (TIPO 101),-12.1077566,-76.97984869999999,San Borja,En planos,flat,3,216.59,1396065.0,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO 102),-12.1077566,-76.97984869999999,San Borja,En planos,flat,3,178.3,1198950.0,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO X01),-12.1077566,-76.97984869999999,San Borja,En planos,flat,3,127.9,1007212.5,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO X02),-12.1077566,-76.97984869999999,San Borja,En planos,flat,3,129.47,1019576.25,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO X03),-12.1077566,-76.97984869999999,San Borja,En planos,flat,3,120.0,945000.0,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO 501),-12.1077566,-76.97984869999999,San Borja,En planos,duplex,3,243.01,1691546.25,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO 502),-12.1077566,-76.97984869999999,San Borja,En planos,duplex,4,249.1,1741571.25,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Buena Vista 211 (TIPO 503),-12.1077566,-76.97984869999999,San Borja,En planos,duplex,4,238.4,1658343.75,5,-12.1103729,-76.9769174,2,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,15,-12.1107967,-76.9791047,0,0,0,10,-12.1093565,-76.9728167,1,-12.107651,-76.975014,0,0,0,1,-12.111145,-76.9866226,3,-12.1091544,-76.9727323,0,0,0,0,0,0,0,0,0,11,-12.108734,-76.978692
Morar (1A),-12.123096,-77.0047778,Surquillo,En construcción,flat,1,66.5,474283.0,30,-12.1279766,-77.0011381,2,-12.1207185,-77.0108977,0,0,0,10,-12.1230955,-77.0054741,36,-12.1230225,-77.0055278,0,0,0,28,-12.1278543,-77.0092812,4,-12.1277091,-77.0076635,0,0,0,0,0.0,0.0,9,-12.1270283,-77.0021101,1,-12.1208161,-77.0108291,1,-12.1284972,-76.9984088,0,0,0,11,-12.1286966,-76.9976487
Morar (1B),-12.123096,-77.0047778,Surquillo,En construcción,flat,1,66.5,464821.0,30,-12.1279766,-77.0011381,2,-12.1207185,-77.0108977,0,0,0,10,-12.1230955,-77.0054741,36,-12.1230225,-77.0055278,0,0,0,28,-12.1278543,-77.0092812,4,-12.1277091,-77.0076635,0,0,0,0,0.0,0.0,9,-12.1270283,-77.0021101,1,-12.1208161,-77.0108291,1,-12.1284972,-76.9984088,0,0,0,11,-12.1286966,-76.9976487
Morar (2B),-12.123096,-77.0047778,Surquillo,En construcción,flat,1,51.5,403811.0,30,-12.1279766,-77.0011381,2,-12.1207185,-77.0108977,0,0,0,10,-12.1230955,-77.0054741,36,-12.1230225,-77.0055278,0,0,0,28,-12.1278543,-77.0092812,4,-12.1277091,-77.0076635,0,0,0,0,0.0,0.0,9,-12.1270283,-77.0021101,1,-12.1208161,-77.0108291,1,-12.1284972,-76.9984088,0,0,0,11,-12.1286966,-76.9976487
Morar (3A),-12.123096,-77.0047778,Surquillo,En construcción,flat,1,54.5,460287.0,30,-12.1279766,-77.0011381,2,-12.1207185,-77.0108977,0,0,0,10,-12.1230955,-77.0054741,36,-12.1230225,-77.0055278,0,0,0,28,-12.1278543,-77.0092812,4,-12.1277091,-77.0076635,0,0,0,0,0.0,0.0,9,-12.1270283,-77.0021101,1,-12.1208161,-77.0108291,1,-12.1284972,-76.9984088,0,0,0,11,-12.1286966,-76.9976487
Morar (3B),-12.123096,-77.0047778,Surquillo,En construcción,flat,1,54.5,491016.0,30,-12.1279766,-77.0011381,2,-12.1207185,-77.0108977,0,0,0,10,-12.1230955,-77.0054741,36,-12.1230225,-77.0055278,0,0,0,28,-12.1278543,-77.0092812,4,-12.1277091,-77.0076635,0,0,0,0,0.0,0.0,9,-12.1270283,-77.0021101,1,-12.1208161,-77.0108291,1,-12.1284972,-76.9984088,0,0,0,11,-12.1286966,-76.9976487
Excluzzivo 88 (TIPO 1B),-12.0855868,-77.0557924,Jesus Maria,Entrega inmediata,flat,2,67.08,640000.0,18,-12.0797688,-77.0617915,4,-12.093954,-77.057591,1,-12.0850544,-77.0547538,18,-12.0881595,-77.0620646,36,-12.07934,-77.06017,1,-12.0877134,-77.0546996,12,-12.093552,-77.05765,9,-12.0780341,-77.0535756,0,0,0,0,0.0,0.0,7,-12.093382,-77.058073,0,0,0,0,0,0,0,0,0,18,-12.0789129,-77.0571038
TORRE TALE PRIMAVERA - ETAPA I (T1-X01),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,3,76.0,545000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X02),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,3,74.0,537000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X03),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,3,70.0,504000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X04),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,3,71.0,525000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X05),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,2,70.0,503000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X06),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,2,75.0,541000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X209),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,2,73.0,489000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X09),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,2,57.0,430000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X11),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,1,40.0,308000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X12),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,2,56.0,399000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X07B),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,1,40.0,320000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X08B),-12.110887994060198,-76.99418302794139,San Borja,En planos,flat,2,56.0,400000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X07-D),-12.110887994060198,-76.99418302794139,San Borja,En planos,duplex,2,76.0,574000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X09-D),-12.110887994060198,-76.99418302794139,San Borja,En planos,duplex,2,115.0,743000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
TORRE TALE PRIMAVERA - ETAPA I (T1-X10-D),-12.110887994060198,-76.99418302794139,San Borja,En planos,duplex,2,73.0,573000.0,23,-12.1114807,-77.0021598,3,-12.1131829,-76.9923021,0,0,0,11,-12.1075224,-76.9952306,19,-12.1087882,-76.9855732,0,0,0,13,-12.1114743,-77.0019579,4,-12.1120682,-76.9890997,0,0,0,2,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,17,-12.1114701,-76.9982688
Piana (X01),-12.074983391682608,-77.05414655714115,Pueblo Libre,En planos,flat,2,61.03,355096.0,58,-12.0719005,-77.062038,8,-12.0726808,-77.050183,0,0,0,33,-12.06867,-77.04873,42,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,27,-12.0714221,-77.0617858,4,-12.0780341,-77.0535756,4,-12.0674383,-77.0507454,1,-12.074458,-77.0492501,10,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,17,-12.075003,-77.0459627
